ActorID;MovieOrSeriesID;IsMovie;Role
715824;828449;False;Myranda
715824;828451;False;Myranda
715824;828456;False;Myranda
715824;828462;False;Myranda
715824;828472;False;Myranda
715824;828473;False;Myranda
715824;828481;False;Myranda
715824;828487;False;Myranda
719903;828441;False;Dothraki Widow #2
719903;828458;False;Dothraki Widow #2
726608;828463;False;Volantene Whore #4
743242;828442;False;Shireen Baratheon
743242;828451;False;Shireen Baratheon
743242;828452;False;Shireen Baratheon
743242;828454;False;Shireen Baratheon
743242;828461;False;Shireen Baratheon
743242;828464;False;Shireen Baratheon
743242;828466;False;Shireen Baratheon
743242;828470;False;Shireen Baratheon
743242;828473;False;Shireen Baratheon
743242;828482;False;Shireen Baratheon
763928;828463;False;The Waif's Disguise
778934;828488;False;Margaery's Handmaiden
784373;828463;False;Volantene Whore #3
792467;828443;False;Old Nan
792467;828453;False;Old Nan
792523;828441;False;Ornela
792523;828458;False;Ornela
798749;828456;False;Brothel Child #2
801818;828456;False;Septa Scolera
822183;828454;False;Yunkai'i Slave #2
846534;828476;False;Selyse Baratheon
847201;828435;False;Shae
847201;828437;False;Shae
847201;828439;False;Shae
847201;828444;False;Shae
847201;828445;False;Shae
847201;828454;False;Shae
847201;828460;False;Shae
847201;828462;False;Shae
847201;828464;False;Shae
847201;828465;False;Shae
847201;828472;False;Shae
847201;828473;False;Shae
847201;828475;False;Shae
847201;828476;False;Shae
847201;828477;False;Shae
847201;828479;False;Shae
847201;828486;False;Shae
847201;828488;False;Shae
847201;828489;False;Shae
847201;828491;False;Shae
847497;828470;False;Inn Waitress
849625;828443;False;Masha Heddle
850722;828440;False;Meera Reed
850722;828444;False;Meera Reed
850722;828446;False;Meera Reed
850722;828450;False;Meera Reed
850722;828454;False;Meera Reed
850722;828459;False;Meera Reed
850722;828462;False;Meera Reed
850722;828464;False;Meera Reed
850722;828465;False;Meera Reed
850722;828467;False;Meera Reed
850722;828473;False;Meera Reed
850722;828480;False;Meera Reed
850722;828484;False;Meera Reed
865849;828449;False;Clea
888395;828439;False;Armeca
888395;828475;False;Armeca
888395;828476;False;Armeca
911814;828466;False;Anara
916196;828468;False;Qartheen Woman
956878;828488;False;Mirelle
959143;828420;False;Tyene Sand
959143;828456;False;Tyene Sand
959143;828461;False;Tyene Sand
959143;828466;False;Tyene Sand
959143;828469;False;Tyene Sand
959143;828481;False;Tyene Sand
959143;828484;False;Tyene Sand
959143;828487;False;Tyene Sand
963346;828473;False;Kayla
963346;828490;False;Kayla
978164;828476;False;Chella
986497;828446;False;King's Landing Handmaiden
986497;828472;False;King's Landing Handmaiden
988352;828435;False;Ygritte
988352;828442;False;Ygritte
988352;828444;False;Ygritte
988352;828452;False;Ygritte
988352;828454;False;Ygritte
988352;828462;False;Ygritte
988352;828464;False;Ygritte
988352;828465;False;Ygritte
988352;828474;False;Ygritte
988352;828477;False;Ygritte
988352;828479;False;Ygritte
988352;828480;False;Ygritte
988352;828483;False;Ygritte
988352;828486;False;Ygritte
988352;828488;False;Ygritte
988352;828489;False;Ygritte
988352;828490;False;Ygritte
988656;828459;False;Craster's Wife #3
990684;828457;False;Red Priestess
997944;828442;False;Olly's Mother
1013836;828437;False;Joyeuse Erenford
1013836;828480;False;Joyeuse Erenford
1028398;828460;False;Yunkai'i Whore
1037600;828473;False;Noble Lady
1039162;828448;False;Johnna
1039162;828466;False;Johnna
1039300;828448;False;Willa
1039300;828466;False;Willa
1045867;828476;False;Selyse Baratheon
1061393;828466;False;Whore
1079388;828440;False;The Waif
1079388;828448;False;The Waif
1079388;828449;False;The Waif
1079388;828450;False;The Waif
1079388;828456;False;The Waif
1079388;828457;False;The Waif
1079388;828458;False;The Waif
1079388;828463;False;The Waif
1079388;828467;False;The Waif
1079388;828481;False;The Waif
1079388;828487;False;The Waif
1077740;828482;False;Maggy
1084466;828449;False;Old Woman
1084466;828451;False;Old Woman
1086092;828472;False;Bathhouse Prostitute
1087667;828446;False;Sissy
1087667;828459;False;Sissy
1089443;828434;False;Doreah
1089443;828437;False;Doreah
1089443;828443;False;Doreah
1089443;828447;False;Doreah
1089443;828468;False;Doreah
1089443;828471;False;Doreah
1089443;828475;False;Doreah
1089443;828476;False;Doreah
1089443;828478;False;Doreah
1089443;828489;False;Doreah
1105108;828480;False;Freya Frey
1162976;828446;False;Morag
1162976;828459;False;Morag
1170888;828466;False;Braavosi Madam
1184117;828467;False;Braavosi Woman #2
1192763;828447;False;Old Woman Prisoner
1193899;828449;False;Beggar Woman
1202003;828420;False;Gilly
1202003;828436;False;Gilly
1202003;828440;False;Gilly
1202003;828442;False;Gilly
1202003;828448;False;Gilly
1202003;828451;False;Gilly
1202003;828454;False;Gilly
1202003;828456;False;Gilly
1202003;828458;False;Gilly
1202003;828460;False;Gilly
1202003;828465;False;Gilly
1202003;828469;False;Gilly
1202003;828470;False;Gilly
1202003;828474;False;Gilly
1202003;828475;False;Gilly
1202003;828476;False;Gilly
1202003;828480;False;Gilly
1202003;828482;False;Gilly
1202003;828483;False;Gilly
1202003;828484;False;Gilly
1202003;828490;False;Gilly
1202003;828491;False;Gilly
1229816;828456;False;King's Landing Whore
1255979;828466;False;Aya
1282769;828420;False;
1335485;828471;False;Jhiqui
1362074;828440;False;Bianca
1362074;828467;False;Bianca
1365134;828435;False;Quaithe
1365134;828468;False;Quaithe
1375204;828452;False;Khaleesi Handmaiden #1
1404356;828438;False;Lyanna Mormont
1404356;828463;False;Lyanna Mormont
1404356;828484;False;Lyanna Mormont
1409828;828458;False;Vala
1409828;828461;False;Vala
1409828;828482;False;Vala
1421264;828436;False;Tyrell Lady
1438843;828443;False;Myrcella Baratheon
1438843;828468;False;Myrcella Baratheon
1438843;828471;False;Myrcella Baratheon
1438843;828476;False;Myrcella Baratheon
1438843;828477;False;Myrcella Baratheon
1438843;828485;False;Myrcella Baratheon
1438843;828491;False;Myrcella Baratheon
1438843;828492;False;Myrcella Baratheon
1443695;828436;False;Olenna Tyrell
1443695;828440;False;Olenna Tyrell
1443695;828441;False;Olenna Tyrell
1443695;828442;False;Olenna Tyrell
1443695;828444;False;Olenna Tyrell
1443695;828452;False;Olenna Tyrell
1443695;828458;False;Olenna Tyrell
1443695;828459;False;Olenna Tyrell
1443695;828460;False;Olenna Tyrell
1443695;828463;False;Olenna Tyrell
1443695;828465;False;Olenna Tyrell
1443695;828469;False;Olenna Tyrell
1443695;828473;False;Olenna Tyrell
1443695;828484;False;Olenna Tyrell
1443695;828486;False;Olenna Tyrell
1443695;828487;False;Olenna Tyrell
1455662;828446;False;Craster's Wife
1455662;828459;False;Craster's Wife
1455662;828479;False;Slave Girl Harrenhal
1455663;828446;False;Craster's Wife
1455663;828448;False;Wildling
1455663;828459;False;Craster's Wife
1477170;828463;False;Volantene Whore #2
1502360;828449;False;The Crone
1502360;828461;False;Whore #6
1496827;828466;False;Brea
1538779;828449;False;The Maiden
1538779;828461;False;Whore #5
1546916;828449;False;The Mother
1546916;828461;False;Whore #4
1555395;828477;False;King's Landing Rioter #3
1590669;828486;False;Whore #2
1617968;828463;False;Volantene Whore
1625986;828448;False;Lhara
1625986;828466;False;Lhara
1625986;828472;False;Lhara
1629784;828437;False;Mirri Maz Duur
1629784;828445;False;Mirri Maz Duur
1629784;828478;False;Mirri Maz Duur
1641247;828440;False;Melessa Tarly
1657515;828488;False;Warlock
1658838;828482;False;Melara Hetherspoon
1666087;828448;False;Wildling
1666087;828466;False;Wildling
1700555;828448;False;Karsi
1669027;828434;False;Osha
1669027;828435;False;Osha
1669027;828441;False;Osha
1669027;828444;False;Osha
1669027;828445;False;Osha
1669027;828458;False;Osha
1669027;828462;False;Osha
1669027;828465;False;Osha
1669027;828468;False;Osha
1669027;828476;False;Osha
1669027;828477;False;Osha
1669027;828478;False;Osha
1669027;828479;False;Osha
1669027;828480;False;Osha
1669027;828489;False;Osha
1692179;828450;False;Young Nan
1692179;828467;False;Young Nan
1721236;828420;False;Sansa Stark
1721236;828434;False;Sansa Stark
1721236;828435;False;Sansa Stark
1721236;828436;False;Sansa Stark
1721236;828437;False;Sansa Stark
1721236;828438;False;Sansa Stark
1721236;828439;False;Sansa Stark
1721236;828441;False;Sansa Stark
1721236;828442;False;Sansa Stark
1721236;828443;False;Sansa Stark
1721236;828444;False;Sansa Stark
1721236;828445;False;Sansa Stark
1721236;828446;False;Sansa Stark
1721236;828447;False;Sansa Stark
1721236;828448;False;Sansa Stark
1721236;828449;False;Sansa Stark
1721236;828450;False;Sansa Stark
1721236;828451;False;Sansa Stark
1721236;828452;False;Sansa Stark
1721236;828453;False;Sansa Stark
1721236;828454;False;Sansa Stark
1721236;828455;False;Sansa Stark
1721236;828456;False;Sansa Stark
1721236;828459;False;Sansa Stark
1721236;828460;False;Sansa Stark
1721236;828461;False;Sansa Stark
1721236;828462;False;Sansa Stark
1721236;828463;False;Sansa Stark
1721236;828465;False;Sansa Stark
1721236;828467;False;Sansa Stark
1721236;828469;False;Sansa Stark
1721236;828470;False;Sansa Stark
1721236;828471;False;Sansa Stark
1721236;828473;False;Sansa Stark
1721236;828474;False;Sansa Stark
1721236;828476;False;Sansa Stark
1721236;828477;False;Sansa Stark
1721236;828478;False;Sansa Stark
1721236;828481;False;Sansa Stark
1721236;828482;False;Sansa Stark
1721236;828484;False;Sansa Stark
1721236;828485;False;Sansa Stark
1721236;828486;False;Sansa Stark
1721236;828487;False;Sansa Stark
1721236;828488;False;Sansa Stark
1721236;828489;False;Sansa Stark
1721236;828491;False;Sansa Stark
1721236;828492;False;Sansa Stark
1727527;828456;False;Brothel Child #1
1745664;828456;False;Cersei Body Double
1749760;828420;False;Melisandre
1749760;828438;False;Melisandre
1749760;828441;False;Melisandre
1749760;828447;False;Melisandre
1749760;828450;False;Melisandre
1749760;828451;False;Melisandre
1749760;828454;False;Melisandre
1749760;828455;False;Melisandre
1749760;828456;False;Melisandre
1749760;828458;False;Melisandre
1749760;828460;False;Melisandre
1749760;828461;False;Melisandre
1749760;828462;False;Melisandre
1749760;828464;False;Melisandre
1749760;828465;False;Melisandre
1749760;828466;False;Melisandre
1749760;828467;False;Melisandre
1749760;828469;False;Melisandre
1749760;828473;False;Melisandre
1749760;828475;False;Melisandre
1749760;828476;False;Melisandre
1749760;828481;False;Melisandre
1749760;828482;False;Melisandre
1749760;828484;False;Melisandre
1749760;828488;False;Melisandre
1749760;828489;False;Melisandre
1749760;828490;False;Melisandre
1754420;828420;False;Ellaria Sand
1754420;828442;False;Ellaria Sand
1754420;828456;False;Ellaria Sand
1754420;828461;False;Ellaria Sand
1754420;828466;False;Ellaria Sand
1754420;828470;False;Ellaria Sand
1754420;828473;False;Ellaria Sand
1754420;828474;False;Ellaria Sand
1754420;828481;False;Ellaria Sand
1754420;828484;False;Ellaria Sand
1754420;828486;False;Ellaria Sand
1754420;828487;False;Ellaria Sand
1774245;828441;False;Dothraki Woman Having Sex
1774245;828449;False;The Smith
1774245;828461;False;Whore #3
1794778;828440;False;Septa Unella
1794778;828441;False;Septa Unella
1794778;828448;False;Septa Unella
1794778;828456;False;Septa Unella
1794778;828463;False;Septa Unella
1794778;828469;False;Septa Unella
1794778;828481;False;Septa Unella
1794778;828484;False;Septa Unella
1797495;828459;False;Craster's Wife #2
1808092;828490;False;Craster's Younger Wife
1821771;828449;False;Walda Bolton
1821771;828450;False;Walda Bolton
1821771;828451;False;Walda Bolton
1821771;828473;False;Walda Bolton
1821771;828487;False;Walda Bolton
1842628;828420;False;Yara Greyjoy
1842628;828438;False;Yara Greyjoy
1842628;828441;False;Yara Greyjoy
1842628;828450;False;Yara Greyjoy
1842628;828454;False;Yara Greyjoy
1842628;828463;False;Yara Greyjoy
1842628;828467;False;Yara Greyjoy
1842628;828468;False;Yara Greyjoy
1842628;828472;False;Yara Greyjoy
1842628;828475;False;Yara Greyjoy
1842628;828479;False;Yara Greyjoy
1842628;828484;False;Yara Greyjoy
1842628;828491;False;Yara Greyjoy
1859209;828420;False;Arya Stark
1859209;828434;False;Arya Stark
1859209;828435;False;Arya Stark
1859209;828436;False;Arya Stark
1859209;828437;False;Arya Stark
1859209;828440;False;Arya Stark
1859209;828442;False;Arya Stark
1859209;828443;False;Arya Stark
1859209;828444;False;Arya Stark
1859209;828445;False;Arya Stark
1859209;828446;False;Arya Stark
1859209;828447;False;Arya Stark
1859209;828448;False;Arya Stark
1859209;828449;False;Arya Stark
1859209;828450;False;Arya Stark
1859209;828452;False;Arya Stark
1859209;828453;False;Arya Stark
1859209;828454;False;Arya Stark
1859209;828455;False;Arya Stark
1859209;828456;False;Arya Stark
1859209;828457;False;Arya Stark
1859209;828458;False;Arya Stark
1859209;828460;False;Arya Stark
1859209;828462;False;Arya Stark
1859209;828463;False;Arya Stark
1859209;828464;False;Arya Stark
1859209;828465;False;Arya Stark
1859209;828466;False;Arya Stark
1859209;828467;False;Arya Stark
1859209;828468;False;Arya Stark
1859209;828470;False;Arya Stark
1859209;828471;False;Arya Stark
1859209;828474;False;Arya Stark
1859209;828475;False;Arya Stark
1859209;828476;False;Arya Stark
1859209;828477;False;Arya Stark
1859209;828478;False;Arya Stark
1859209;828479;False;Arya Stark
1859209;828480;False;Arya Stark
1859209;828481;False;Arya Stark
1859209;828484;False;Arya Stark
1859209;828485;False;Arya Stark
1859209;828486;False;Arya Stark
1859209;828487;False;Arya Stark
1859209;828489;False;Arya Stark
1859209;828490;False;Arya Stark
1859209;828491;False;Arya Stark
1859209;828492;False;Arya Stark
1859542;828482;False;Young Cersei Lannister
1873797;828442;False;Mole's Town Whore
1873797;828474;False;Mole's Town Whore
1889886;828492;False;Wight Wildling Girl
1934738;828492;False;Pentoshi Servant
