ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3467053;O Agios Prevezis... kai i papadia;1982;1982;Comedy*Drama;;;;Greek;;Greece;;
3467054;O Agios tis Skiathou;1965;1965;Documentary*Short;;;;Greek;;Greece;;15
3467055;O agnostos;1995;1995;Short;;;;Greek;;Greece;;20
3467056;O agnostos den eihe afisei to onoma tou;1989;1989;Drama;;;;Greek;;Greece;;
3467057;O agnostos ekeinis tis nyhtas;1972;1972;Drama;;;;Greek;;Greece;5.9;
3467058;O agonas ton tyflon;1978;1978;Documentary;;;;Greek;Athens, Greece;Greece;;
3467059;O agonas tora dikaionetai;1987;1987;Comedy;;;;Greek;;Greece;;90
3467060;O ahaireftos;1970;1970;Comedy;;;;Greek;;Greece;;
3467061;O ahortagos;1967;1967;Comedy;;;;Greek;;Greece;6.6;
3467062;O ahristos tis koinonias;1956;1956;Drama;;;;Greek;;Greece;;
3467063;O ahtypitos;1986;1986;Comedy;;;;Greek;;Greece;;90
3467064;O Ai-Vasilis o thalassinos;1988;1988;Short;;;;Greek;Pilio, Greece;Greece;;20
3467065;O aionas tis Thessalonikis 1912-2012;2012;2012;Documentary*History*Talk-Show;;;;Greek;;Greece;;
3467066;O aisiodoxos;1973;1973;Comedy;;;;Greek;;Greece;4.7;
3467067;O aittitos;1971;1971;Drama*Romance;;;;Greek;;Greece;;
3467068;O aittitos kyriarhos: Protathlitis heimona 94-95;1995;1995;Documentary*Short*Sport;;;;Greek;;Greece;;
3467069;O Akis aftoktonei, apopse 8 me 10;1993;1993;Short;;;;Greek;;Greece;;12
3467070;O Akis kai oi Alloi;2005;2005;Comedy*Short;500;;;Greek;;Greece;;
3467071;O aktypitos... ktypithike;1970;1970;Comedy*Drama;;;;Greek;;Greece;;
3467072;O Alcoolismo e a Fbrica;1975;1975;Documentary*Short;;;;;;Portugal;;
3467073;O Aleijadinho;1978;1978;Documentary*Short;;;;Portuguese;;Brazil;7.0;
3467075;O Alekos ke i Zooula tou;1999;1999;Documentary;;;;Greek;;Greece;;
3467076;O Alentejo Agrcola;1932;1932;Documentary;;;;;;Portugal;;
3467077;O alepous;1990;1990;Comedy;;;;Greek;;Greece;5.3;84
3467078;O Alfaiate;2014;2014;Drama*Short;;;;Portuguese;;Brazil;;
3467079;O Ali Pasas kai i kyra Frosyni;1959;1959;Drama*Romance;;;;Greek;;Greece;5.4;
3467080;O Alienista;2012;2012;Adventure*Short;3;;;Portuguese;Rio de Janeiro, Rio de Janeiro, Brazil*Itagua, Rio de Janeiro, Brazil*Bangu, Rio de Janeiro, Brazil;Brazil;;
3467081;O Alimento e a Vida;1980;1980;Documentary*Short;;;;;;Portugal;;
3467082;O allos;1952;1952;Comedy*Drama;;;;Greek;;Greece;;
3467083;O allos;2005;2005;Documentary;120000;;;Greek;;Greece;6.8;74
3467084;O allos anthropos;2014;2014;Documentary*Short;;;;Greek;Athens, Greece;Greece;;
3467085;O Alma Grande;1992;1992;Short;;;;;;Portugal;;
3467086;O Almoo;2005;2005;Drama*Short;;;;Portuguese;Portugal;Portugal;;12
3467087;O Alquimista;1986;1986;Short;;;;;;Portugal;;
3467088;O alquimista;2006;2006;Documentary*Short;;;;Spanish*German*Galician;;Spain;;35
3467090;O alte Burschenherrlichkeit;1930;1930;Comedy;;;;German;;Germany;;85
3467091;O Altifalante;1998;1998;Drama;;;;Portuguese;Portugal;Portugal;;80
3467093;O Alvo e a Sombra;2012;2012;Short;;;;Portuguese;;Portugal;6.8;
3467094;O alygistos;1968;1968;Drama;;;;Greek;;Greece;;
3467095;O Amanhecer em Lisboa;1960;1960;Documentary;;;;;;Portugal;;
3467096;O Amante Americano;2002;2002;Adult;;;;Portuguese;;Brazil;;
3467097;O Amante de Minha Mulher;1978;1978;Comedy;;;;Portuguese;Brazil*Paraguay;Brazil*Paraguay;;
3467098;O Amanuense e os Grafmanos;2003;2003;Documentary;;;;Portuguese;Belo Horizonte, Minas Gerais, Brazil;Brazil;;54
3467099;O Amencer Das Ideas;2015;2015;Documentary*Short;;;;Galician;;Spain;;
3467100;O Americano;2011;2011;Comedy*Drama*Short;;;;Portuguese;;Portugal;;
3467101;O Amerikanos;1993;1993;Drama;;;;Greek;;Greece;;45
3467102;O Amerikanos;2012;2012;Drama;;;;Greek;;Greece;;
3467103;O amforeas tis Elefsinas;2006;2006;Documentary*Short;;;;Greek;;Greece;;4
3467104;O Amigo das Almas do Alm;1999;1999;Comedy*Short;;;;Portuguese;;Brazil;;
3467105;O Amigo de Peniche;1978;1978;Drama;;;;Portuguese;;Portugal;;
3467106;O Amigo Dunor;2005;2005;Drama;;;;Portuguese;;Brazil*Paraguay;;
3467107;O Amigo Invisvel;2006;2006;Family;;;;Portuguese;;Brazil;5.0;74
3467109;O Amolador;1980;1980;Documentary*Short;;;;;;Portugal;;
3467110;O Amor Acontece;2011;2011;Short;;;;;Lisbon, Portugal;Portugal;;1
3467111;O Amor das Trs Roms;1979;1979;Romance*Short;;;;Portuguese;;Portugal;6.8;25
3467112;O Amor de Catarina;2016;2016;Drama;;;;Portuguese;;Brazil;;
3467114;O Amor e a Morte;2013;2013;Drama;;;;Portuguese;;Brazil;;
3467115;O Amor Encontra Caminhos;2012;2012;Drama*Short;;;;;;Brazil;;
3467116;O Amor Entre Dois Anjos;2013;2013;Drama*Short;;;;Portuguese;;Portugal;;
3467117;O Amor Est no Ar;1997;1997;Romance;;;;Portuguese;Vitria, Esprito Santo, Brazil;Brazil;5.0;
3467118;O Amor Fatal;1920;1920;Drama;;;;Portuguese;;Portugal;;
3467119;O Amor Natural;1996;1996;Documentary;;;;Portuguese;Rio de Janeiro, Rio de Janeiro, Brazil;Netherlands;7.5;76
3467120;O Amor nos Anos 90;1989;1989;Short;;;;;;Brazil;;
3467121;O Amor No Me Engana;1996;1996;Short;;;;Portuguese;;Portugal;;
3467122;O Amor No Traz Vantagens;1929;1929;Musical*Short;;;;;;Brazil;;
3467123;O Amor Posto  Prova;1958;1958;Romance;;;;Portuguese;Lisbon, Portugal;Portugal;;60
3467124;O Amor Que No Ousa Dizer Seu Nome;2013;2013;Drama*Short;;;;Portuguese;;Brazil;;
3467125;O Amor Segundo B. Schianberg;2010;2010;Drama;;;;Portuguese;;Brazil;5.9;
3467126;O Amor Uniu Dois Coraes;1982;1982;Drama;;;;Portuguese;;Brazil;;
3467128;O Amor Vence o dio;1909;1909;Drama*Short;;;;Portuguese;;Brazil;;
3467129;O Amor  Cego;2012;2012;Drama*Mystery*Short;;;;Portuguese;;Portugal;;
3467130;O Amor  a Soluo para a Falta de Argumento;2011;2011;Short;;;;Portuguese;;Portugal;;
3467131;O Amor  Kitsch;2002;2002;Short;;;;Portuguese;;Portugal;;
3467132;O Amor  Lindo ... Porque Sim!;2016;2016;Comedy;;;;Portuguese;;Portugal;5.5;
3467133;O Amuleto;2015;2015;Thriller;;;;Portuguese;;Brazil;3.1;
3467134;O Amuleto de Ogum;1974;1974;Drama;;;;Portuguese;;Brazil;6.9;
3467135;O Amuleto do Drago;2013;2013;Action*Drama*Mystery*Short;;;;Portuguese;Vila Mariana, So Paulo, So Paulo, Brazil;Brazil;6.8;
3467136;O An;2011;2011;Drama*Short*Thriller;;;;English;;Turkey;;
3467137;O anakatosouras;1967;1967;Comedy;;;;Greek;;Greece;5.3;
3467138;O anakritis kalei;1980;1980;Drama;;;;Greek;;Greece;;
3467139;O Analista de Taras Deliciosas;1984;1984;Adult;;;;Portuguese;;Brazil;4.8;
3467140;O anarhikos;1987;1987;Comedy;;;;Greek;;Greece;;87
3467141;O andras mou emeine parthenos;1985;1985;Comedy;;;;Greek;;Greece;;90
3467142;O andras tis diplanis portas...;2004;2004;Comedy*Short;;;;English*Greek;;Greece;3.7;18
3467143;O andras tis hronias;1988;1988;Comedy*Romance;;;;Greek;;Greece;;103
3467144;O andras tis plainis portas;1987;1987;Short;;;;Greek;;Greece;;5
3467145;O Anel;2010;2010;Drama*Short;;;;Portuguese;;Portugal;;
3467146;O anelkystir;1994;1994;Short;;;;Greek;;Greece;;9
3467147;O anemos tou misous;1958;1958;Drama;;;;Greek;;Greece;;
3467148;O anerastos;1986;1986;Comedy;;;;Greek;;Greece;;90
3467149;O Anfitrio ou Jpiter e Alcmena;1971;1971;Drama;;;;Portuguese;Lisbon, Portugal;Portugal;;
3467150;O Angel of God;2013;2013;Drama*Family*Short;;;;English;;Canada;;
3467151;O aniforos;1964;1964;Drama;;;;Greek;;Greece;6.3;
3467152;O aniforos tou Golgotha;1917;1917;Drama*History;;;;;Athens, Greece;Greece;;
3467153;O anikanos;1987;1987;Comedy;;;;Greek;;Greece;;90
3467154;O Animal Cordial;2016;2016;Thriller;;;;Portuguese;;Brazil;;
3467156;O anipsios mou, o Manolis;1963;1963;Comedy;;;;Greek;;Greece;6.5;
3467157;O Aniversrio do Banco;1958;1958;Drama;;;;Portuguese;Lisbon, Portugal;Portugal;;
3467158;O Anjo;2013;2013;Mystery*Short;;;;Portuguese;;Portugal;6.6;
