ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3931230;Volk in Not;1925;1925;History;;;;German;;Germany;;
3931231;Volk Vasya;2016;2016;Animation*Short;;;;Russian;;Russia;;
3931232;Volk!;1990;1990;Short;696;;;German;;Brazil;;
3931233;Volk's Electric Railway;1900;1900;Documentary*Short;;;;English;Brighton, East Sussex, England, UK;UK;;
3931236;Volki;1986;1986;Thriller;74;;;Russian;Tashkent, Uzbekistan;Uzbekistan;;
3931237;Volki;2009;2009;Drama;;;;;;Belarus;;
3931238;Volki i ovtsy;1953;1953;Comedy*Drama;;;;Russian;;Soviet Union;7.8;
3931239;Volki i ovtsy;1973;1973;Comedy;;;;Russian;;Soviet Union;;
3931240;Volki i ovtsy. Beeezumnoe prevrashchenie;2016;2016;Adventure*Animation*Comedy*Family*Fantasy;;;;Russian*English;;Russia;6.7;
3931241;Volki v zone;1990;1990;Crime*Drama;;;;Russian;;Soviet Union;4.6;
3931242;Volkodav;1991;1991;Action;;;;Russian;;Soviet Union;6.2;
3931243;Volkodav iz roda Serykh Psov;2006;2006;Action*Adventure*Fantasy;18889309;20375272;;Russian;Mosfilm Studios, Moscow, Russia*Slovakia;Russia;5.8;136
3931244;Volksconcert;1968;1968;Music*Short;;;;Dutch;;Belgium;;20
3931245;Volksfest;2014;2014;Documentary*History*Short*Sport;;;;German;;Switzerland;;
3931246;Volksfest, Philadelphia;1903;1903;Documentary*Short;;;;;;USA;;
3931247;Volksgesundheit und Krperschulung;1929;1929;Short;;;;;;Germany;;
3931248;Volkskermis luchtbal;1967;1967;Music;;;;Dutch;Luchtbal, Antwerp, Flanders, Belgium;Belgium;;50
3931249;Volkskunstensemble;1953;1953;Documentary*Short;;;;German;;East Germany;;17
3931250;Volksleben am Rande der Sahara;1943;1943;Short;;;;German;;Germany;;14
3931251;Volkspolizei 1985;1985;1985;Documentary;;;;German;East Berlin, Berlin, Germany*Brunnenstrae, Mitte, East Berlin, East Germany;East Germany;7.6;
3931252;Volkswagen 25th Anniversary;1980;1980;Short;;;;English;Columbia Ranch, Burbank, California, USA;USA;;
3931253;Volkswagen Bus;2012;2012;Documentary*Short;;;;English;;USA;;
3931254;Volkswagen Golf VII: One Thing;2012;2012;Short;;;;English;;Germany;;
3931255;Volkswagen Joe;2013;2013;Drama*Short;30000;;;English;Ireland;UK*Ireland;8.4;
3931256;Volkswagen Kuning;2016;2016;Horror;;;;Malay;;Malaysia;;
3931257;Volkswagen Tiguan 2012;2011;2011;Short;141670;;;English;Spain;Germany;;
3931258;Volkswagen: Das Auto;2012;2012;Short;;;;English;;Canada;;
3931259;Voll auf der Kippe;1999;1999;Comedy;;;;German;;Germany;4.0;
3931260;Voll auf der Rolle;1985;1985;Drama;;;;German;;West Germany;;
3931261;Voll auf Silke;2008;2008;Adult;;;;German;;Germany;;
3931262;Voll Gurke;2000;2000;Short;;;;German;;Germany;;
3931263;Voll in die Fresse 2;2007;2007;Adult;;;;German;;Germany;;
3931264;Voll in die Fresse 6;2008;2008;Adult;;;;German;;Germany;;
3931266;Voll korrekte Jungs;2002;2002;Comedy;;;;German;;Germany;6.2;
3931267;Voll krass;2007;2007;Drama*Short;10000;;;German;Berlin, Germany;Germany;;18
3931268;Voll normaaal;1994;1994;Comedy;;;;German;Bavaria Studios, Bavariafilmplatz 7, Geiselgasteig, Grnwald, Bavaria, Germany*Italy*Kln-Kalk, Cologne, North Rhine-Westphalia, Germany;Germany;5.3;
3931269;Voll Paula!;2015;2015;Comedy;;;;German*English;;Germany;8.0;
3931271;Volle Deckung;2008;2008;Adult;;;;German;;Germany;;
3931272;Volle Kanne Pisse;2008;2008;Adult;;;;German;;Germany;;
3931273;Volle Kraft voraus;1990;1990;Documentary;;;;;;West Germany;;
3931274;Volle Ladung!!;2008;2008;Adult;;;;German;;Germany;;
3931275;Volle maan;2002;2002;Comedy*Romance;2500000;3009889;;Dutch;Mallorca, Balearic Islands, Spain;Netherlands;4.1;100
