ID;Title;Year;EndYear;Genre;Budget;Gross;FilmingDays;Language;Locations;Countries;Rating;Duration
3103234;G.A.M.E.R: An Heroic Attempt;2016;2016;Action*Animation*Short;;;;Brazilian Sign Language*English;;Brazil;;
3103235;G.A.P.H.: Genetically Altered Pseudo Humans;2011;2011;Action*Sci-Fi*Short*Western;;;;English;;USA;;
3103236;G.A.R. Post, Detroit;1899;1899;Documentary*Short;;;;;Detroit, Michigan, USA;USA;;
3103237;G.A.R. Procession;1909;1909;Documentary*Short;;;;English;;USA;;
3103238;G.A.R.I.;2013;2013;Adventure*Documentary*Drama*History;;;;French;;France;;
3103239;G.A.S.;2016;2016;Comedy;;;;;;USA;;
3103240;G.A.S.P!! Fighters' NEXTream;1998;1998;Action;;;;Japanese*English;;Japan;;
3103243;G.A.Z.S.;2013;2013;Action*Short;9445;;;English;Los Angeles, California, USA;USA;;
3103244;G.B.F.;2013;2013;Comedy*Romance;;;;English*German;;USA;6.0;
3103245;G.B.H.;1983;1983;Comedy*Crime*Drama*Thriller;;;60;English;Barton Aerodrome, Greater Manchester, England, UK*Eccles, Greater Manchester, England, UK*Heaton Park, Manchester, Greater Manchester, England, UK*Manchester, Greater Manchester, England, UK*Sale, Greater Manchester, England, UK;UK;7.1;
3103247;G.D. Zioutos: Taxidi horis telos...;2000;2000;Biography*Documentary*Short;;;;Greek;;Greece;;33
3103248;G.D.I.;2016;2016;Drama*Short;4722;;;English;Bloomington, Indiana, USA;USA;;
3103249;G.D.M.F.;2006;2006;Drama*Short;;;;English;Fort Worth, Texas, USA;USA;6.9;29:59
3103250;G.D.O. Kara Kedi;2013;2013;Action*Comedy;;;;Turkish;Balat, Istanbul, Turkey;Turkey;5.7;
3103251;G.E.B.;2011;2011;Comedy;9445;;;English;North Hollywood, Los Angeles, California, USA;USA;;
3103252;G.E.D.;2009;2009;Comedy;;;;English;Fort Lauderdale, Florida, USA*Miami, Florida, USA;USA;5.7;
3103254;G.E.M.;2013;2013;Horror*Short;661;;;English;Los Angeles, California, USA;USA;;
3103255;G.E.M.: Heartbeat;2015;2015;Music*Short;;;;English;;USA;;
3103256;G.E.N.E.S.I.S;2018;2018;Sci-Fi;;;;;;Haiti;;
3103257;G.E.T. P.A.I.D.;2011;2011;Music*Short;9445;;;English;Galena Park, Texas, USA*Houston, Texas, USA;USA;;5
3103258;G.G. Passion;1966;1966;Short;7034;;;English;;UK;8.1;
3103259;G.H.N.R.;2007;2007;Comedy*Fantasy*Short;4722;;;English;Portland, Oregon, USA;USA;;
3103260;G.H.O.S.T.;2012;2012;Family*Horror*Thriller;9445;;;English;Albemarle, North Carolina, USA;USA;8.0;
3103261;G.H.O.S.T.;2014;2014;Comedy*Short;;;;English;;USA;;
3103263;G.I. Baby;1987;1987;Drama;;;;Filipino*Tagalog*English;;Philippines;7.1;
3103264;G.I. Blues;1960;1960;Comedy*Musical;1888931;;;English*German*Italian;Knig-Adolf-Platz, Idstein, Hessen, Germany*Reisingeranlage, Weisbaden, Hessen, Germany*Camp Wildflecken, Lower Franconia, Bavaria, Germany*Edwards Barracks, Homburger Landstrasse, Frankfurt am Main, Hessen, Germany*Frankfurt am Main, Hessen, Germany*Germany*Hauptbahnhof, Frankfurt am Main, Hessen, Germany*Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA	*USA;USA;6.2;
3103265;G.I. Combat: Episode 1 - Battle of Normandy;2002;2002;Action*Adventure;;;;English;;USA;;
3103266;G.I. Dood It;1955;1955;Comedy*Short;;;;English;;USA;5.2;
3103267;G.I. Drama;2014;2014;Action*Short;1889;;;English;;USA;;
3103268;G.I. Faux;2013;2013;Action*Short*War;;;;English;;USA;;
3103270;G.I. Holiday;1954;1954;Documentary*Short;;;;English;;USA;;10
3103271;G.I. Honeymoon;1945;1945;Comedy;;;;English;;USA;6.8;
3103272;G.I. Hospital;2016;2016;Animation*Comedy*Short;;;;English;;USA;;
3103273;G.I. Jack;2015;2015;Adventure*Comedy*Short;;;;English;;USA;;
3103274;G.I. Jane;1951;1951;Musical;;;;English;;USA;6.9;
3103275;G.I. Jane;1997;1997;Action*Drama*War;47223272;91772909;145;English;Beaufort, South Carolina, USA*Camp Blanding, Starke, Florida, USA*Jacksonville, Florida, USA*Lone Pine, California, USA	*Middleburg, Florida, USA*Richmond, Virginia, USA*S.S. Lane Victory, Pier 94, San Pedro, Los Angeles, California, USA*Shepperton Studios, Shepperton, Surrey, England, UK	*Washington, District of Columbia, USA;USA*UK;5.8;
3103276;G.I. Jesus;2006;2006;Drama*Fantasy;1888931;8054;;English;Baja California, Mexico*Los Angeles, California, USA;USA;2.5;100
3103277;G.I. Jocks;1994;1994;Adult;;;;English;;USA;;
3103279;G.I. Joe: A Real American Hero;1985;1985;Action;;;;;;USA;8.0;
3103280;G.I. Joe: A Real American Hero;1991;1991;Action;;;;;;Japan;7.4;
3103281;G.I. Joe: A Real American Hero;1992;1992;Action*Sci-Fi;;;;English;;Japan;;
3103282;G.I. Joe: A Real American Hero: The Atlantis Factor;1991;1991;Action;;;;;;Japan;7.3;
3103283;G.I. Joe: Adrianne Palicki and D.J. Cotrona Interview;2013;2013;Documentary*Short;;;;English;;USA;;
3103284;G.I. Joe: Arise, Serpentor, Arise!;1986;1986;Action*Animation*Sci-Fi;;;;English;;USA*Japan;7.9;
3103285;G.I. Joe: Battle for the Serpent Stone;2007;2007;Action*Short;;;;English;Angeles Crest, Angeles National Forest, California, USA;USA;7.2;11
3103286;G.I. Joe: Brothers Beyond Blood;2013;2013;Documentary*Short;;;;English;;USA;;
3103287;G.I. Joe: Cobra Recruitment;2013;2013;Action*Short;;;;English;;USA;8.7;
3103288;G.I. Joe: Cobra Strike;1983;1983;Action;;;;;;USA;;
3103289;G.I. Joe: Deception;2013;2013;Action*Drama*War;;;;English;;USA;;
3103290;G.I. JOE: Declassified;2013;2013;Documentary;;;;English;;USA;;
3103291;G.I. Joe: Drone Operator;2012;2012;Comedy*Short;;;;English;;USA;;
3103292;G.I. Joe: Dwayne Johnson Interview;2013;2013;Documentary*Short;;;;English;;USA;;
3103293;G.I. Joe: Initiate;2012;2012;Action*Short*Thriller*War;3778;;;English;Mineola, Texas, USA*Hollywood, California, USA;USA;8.2;
3103294;G.I. Joe: Ninja Battles;2004;2004;Animation*Short;236116;;;English;;USA;7.1;
3103295;G.I. Joe: Retaliation;2013;2013;Action*Adventure*Sci-Fi*Thriller;122780506;354874107;101;English;City Park, New Orleans, Louisiana, USA*Fort Pike, New Orleans, Louisiana, USA*Greenwood Plantation - 6838 Highland Road, St. Francisville, Louisiana, USA	*Michoud Assembly Facility - 13800 Old Gentilly Road, New Orleans, Louisiana, USA*New Orleans, Louisiana, USA;USA;5.8;
3103296;G.I. Joe: Sgt. Savage and His Screaming Eagles: Old Soldiers Never Die;1994;1994;Animation*Short;;;;English;;USA;7.9;22
3103297;G.I. Joe: Spy Troops the Movie;2003;2003;Action*Adventure*Animation*Family*Sci-Fi;;;;English;;USA;5.5;
3103298;G.I. Joe: The Ernie Pyle Story;1998;1998;Documentary;;;;English;;USA;7.6;70
3103299;G.I. Joe: The Invasion of Cobra Island;2009;2009;Action*Animation*Sci-Fi*Short;94447;;;English;Mississauga, Ontario, Canada;USA;6.6;15
3103300;G.I. Joe: The Movie;1987;1987;Action*Adventure*Animation*Family*Fantasy*Sci-Fi;;;;English;;Japan*USA;7.1;
3103301;G.I. Joe: The Rise of Cobra;2009;2009;Action*Adventure*Sci-Fi*Thriller;165281451;285671531;140;English*French*Gaelic;Arctic*Barrandov Studios, Prague, Czech Republic	*Bishop, California, USA*Downey Studios - 12214 Lakewood Boulevard, Downey, California, USA	*Dumont Dunes, California, USA*Fort Irwin, California, USA*Lone Pine, California, USA*Los Angeles National Cemetery - 950 S Sepulveda Blvd., Los Angeles, California, USA*Los Angeles, California, USA*Old Town, Prague, Czech Republic*Paris, France*Prague, Czech Republic*Simi Valley, California, USA*Tokyo, Japan;USA*Czech Republic;4.8;
3103302;G.I. Joe: The Rise of Cobra;2009;2009;Action*Adventure*Sci-Fi*Thriller;;;;;Arctic*Barrandov Studios, Prague, Czech Republic	*Bishop, California, USA*Downey Studios - 12214 Lakewood Boulevard, Downey, California, USA	*Dumont Dunes, California, USA*Fort Irwin, California, USA*Lone Pine, California, USA*Los Angeles National Cemetery - 950 S Sepulveda Blvd., Los Angeles, California, USA*Los Angeles, California, USA*Old Town, Prague, Czech Republic*Paris, France*Prague, Czech Republic*Simi Valley, California, USA*Tokyo, Japan;USA*Czech Republic;;
3103303;G.I. Joe: The Sound of Silence;2013;2013;Documentary*Short;;;;English;;USA;;
3103304;G.I. Joe: The True Face of Evil;2013;2013;Documentary*Short;;;;English;;USA;;
3103305;G.I. Joe: Valor vs. Venom;2004;2004;Action*Animation*Sci-Fi;;;;English;;USA;5.8;80
3103306;G.I. Jokes: From Combat Zone to Comedy Zone;2015;2015;Comedy*Short;;;;English;;USA;;
3103307;G.I. Journal;1944;1944;Comedy*Family*Music*Short;;;;English;CBS Square Studios, Hollywood, Los Angeles, California, USA;USA;;
3103308;G.I. Pink;1968;1968;Animation*Comedy*Short;;;;English;;USA;6.3;
3103314;G.I. Sports;1944;1944;Short*Sport;;;;English;;USA;;
3103315;G.I. Wanna Home;1946;1946;Comedy*Short;;;4;English;;USA;7.4;
3103316;G.I. War Brides;1946;1946;Comedy;;;;English;Republic Studios, Hollywood, Los Angeles, California, USA;USA;7.0;
3103317;G.I.F.T.S;2013;2013;Horror*Short*Thriller;;;;English;;USA;;
3103318;G.I.G.O. - Garbage In, Garbage Out;1969;1969;Documentary*Short;;;;English;;UK;;
3103319;G.I.L.;2015;2015;Comedy*Family*Sci-Fi*Short;100;;;Portuguese;Lisbon, Portugal;Portugal;8.0;
3103320;G.I.L.T.F. 9;2007;2007;Adult;;;;English;;USA;;
3103322;G.I.R.L.;2013;2013;Drama*Family*Short;;;;English;;USA;;
3103323;G.I.T. on Broadway;1969;1969;Musical;;;;English;;USA;8.0;60
3103324;G.L.I.B.;2008;2008;Sci-Fi*Short;;;;English;Kelvedon Hatch Nuclear Bunker, Kelvedon Hatch, Brentwood, Essex, England, UK;UK;;5
3103325;G.L.O.;2016;2016;Drama;;;;;;Canada;;
3103326;G.L.T;2013;2013;Comedy*Drama*Short;1;;;English;;Singapore;;
3103327;G.M.;2001;2001;Fantasy*Horror*Short;;;;;;UK;6.8;
3103328;G.M. klns lete;1991;1991;Documentary;;;;Hungarian;;Hungary;;
3103329;G.M. Whiting's Enemy;2015;2015;Mystery;377786;;;English;;;;
3103330;G.M. Whiting's: Notes;2014;2014;Mystery;283340;;;English;;USA;;
3103331;G.M.O.;2015;2015;Short*Thriller;472;;;English;;USA;;
3103332;G.N.A.R.;2011;2011;Comedy;;;;English;;USA;8.6;
3103333;G.O.D.;2001;2001;Action*Crime*Thriller;;;;English;Victoria, British Columbia, Canada;Canada*USA;4.1;91
3103334;G.O.D.Tech;2017;2017;Action*Adventure*Drama*Family*Sci-Fi;;;99;English;London, England, UK*London, England, UK	*Tennessee, USA	*Stafford, Staffordshire, England, UK	*New York, USA	*Sydney, Australia	*Alton Castle, Alton, Hampshire, England, UK;UK;;
3103335;G.O.D: Mezameyo to yobu koe ga kikoe;1996;1996;Action*Adventure*Comedy*Drama*Fantasy*Romance*Sci-Fi;;;;Japanese;;Japan;;
3103336;G.O.D: teaching to fish;2013;2013;Biography*Documentary*Short;;;;English;;India;;
3103337;G.O.R.A.;2004;2004;Adventure*Comedy*Sci-Fi;4722327;24744994;;Turkish*English;Antalya, Turkey;Turkey;7.9;127
3103338;G.P.;2002;2002;Short;14167;;;English;Orlando, Florida, USA;USA;;
3103340;G.P. as Basil the Brainless;1915;1915;Comedy*Short;;;;English;;UK;;
3103341;G.P. Jadran;1976;1976;Short;;;;Serbo-Croatian;;Yugoslavia;;7
3103342;G.P.M.S.;2014;2014;Short;;;;English;Escondido, California, USA;USA;;
3103344;G.P.S.;2007;2007;Mystery*Thriller;;;;English;Gig Harbor, Washington, USA*Seattle, Washington, USA;USA;4.1;98
3103345;G.P.S.;2009;2009;Horror*Short*Thriller;;;;English;Toronto, Ontario, Canada;Canada;;
3103346;G.P.S.;2013;2013;Short*Crime*Drama*Thriller;4722;;;English;;USA;;
3103347;G.P.S.;2013;2013;Short*Crime*Drama*Thriller;;;;;;USA;;
3103348;G.P.S.;2014;2014;Drama*Short*Thriller;;;;English;;USA;;
3103349;G.P.U.;1942;1942;Action;;;171;German;Berlin, Germany*Paris, France*Potsdam, Brandenburg, Germany*Szczecin, Zachodniopomorskie, Poland;Germany;7.0;
3103350;G.R.;2003;2003;Sci-Fi;94;;;English;;USA;;
3103351;G.R.A.: Graffiti, Roman Art;2006;2006;Documentary;3000;;;Italian;Rome, Lazio, Italy;Italy;;48
3103352;G.R.L.: Vacation;2013;2013;Music*Short;;;;English;;USA;;
3103354;G.R.O.P.E.;2014;2014;Comedy*Short;;;;English;;USA;;
3103355;G.S.I.: Ghost Services International;2007;2007;Action*Short;9445;;;English;Hidden Valley, Thousand Oaks, California, USA*Oxnard, California, USA*Westlake, California, USA;USA;8.2;
3103356;G.S.I.L. VI/Almada;2001;2001;Short;;;;None;;Austria;;
3103357;G.S.O.;1957;1957;Documentary*Short;;;;French;;France;;
3103358;G.T.W.A.;2011;2011;Action*Comedy*Sci-Fi;905;;;Polish;;Poland;;
3103359;G.U.M.;2015;2015;Short;7021;;;English;;Canada;;
3103360;G.U.N.;2014;2014;Comedy*Short;;;;French;Paris, France;France;;
3103361;G.U.N.S;2016;2016;Action;;;;;;UK;;
3103362;G.W. 313;1913;1913;Crime*Drama;;;;English;;USA;;
3103363;G.W.B.;2011;2011;Drama;;;;English;Washington Heights, Manhattan, New York City, New York, USA;USA;6.6;
3103364;G13... envie de manger;2010;2010;Comedy*Short;;;;French;;France;;
3103365;G136;2008;2008;Animation;;;;;;USA;;
3103366;G14;2014;2014;Music*Short;;;;;;USA;;
3103367;G2;1999;1999;Action*Adventure;;;;English;;Canada;2.6;
3103369;G3 Live in Concert;1996;1996;Documentary*Music;;;;English;;USA;8.6;
3103370;G3 Live in Denver;2004;2004;Documentary;85002;;;English;Denver, Colorado, USA;USA;8.6;
3103371;G3 Live in Tokyo;2005;2005;Music;132225;;;English;Tokyo, Japan;USA;8.4;
3103372;G33K & G4M3R Girls;2010;2010;Short;7083;;;English;;;;4
3103374;G4 Investigates: Tech Fight Clubs;2008;2008;Documentary;;;;English;Oakland, California, USA	*San Jose, California, USA	*Sunnyvale, California, USA;USA;;
3103375;G4 Special Report: Steve Jobs;2009;2009;Documentary;;;;English;;USA;;
3103376;G4 te gong;1997;1997;Action;;;;Cantonese*Mandarin;;Hong Kong;5.7;
3103377;G4's American Ninja 2 Wrap-Up;2008;2008;Game-Show;;;;English;;USA;;30
3103378;G54;2006;2006;Biography*Documentary*Short;;;;English;;UK;;
3103379;G6 Inc. Dance Video;2012;2012;Music*Short;;;;English;Sacramento Valley, California, USA;USA;;
3103380;G6 Ink Dance Video 2;2013;2013;Musical*Short;;;;English;;USA;;
3103381;G7MW;2009;2009;Fantasy*Mystery*Sci-Fi*Short;;;;English;;Canada*South Korea;;
3103382;G8;2007;2007;Short*Thriller;10532;;;English;Thunder Bay, Ontario, Canada;Canada;;
3103383;G9+1 no nantoka tengoku;2016;2016;Animation*Short;;;;;;Japan;;
3103384;G: A Dark Tale of Desires;2017;2017;Crime*Drama*Mystery;4123088;;;Hindi;Haryana, India;India;;
3103385;G: Lost in Frankfurt;2015;2015;Drama;;;;German;;Germany;3.2;
3103386;G: The Other Me;2011;2011;Short;20000;;;English;Milan, Lombardia, Italy;Italy;;22
3103387;G: The Tele-Film;2004;2004;Horror*Mystery;;;;Urdu;Islamabad, Pakistan;Pakistan;;
3103388;G:hOle 1;2009;2009;Adult;;;;English;;USA;;
3103389;G:MT Greenwich Mean Time;1999;1999;Crime*Drama*Music;;34136;;English;Greenwich, London, England, UK*Three Mills Studios, Three Mill Lane, Bow, London, England, UK;UK;6.9;
3103390;G@me;2003;2003;Thriller;;;;Japanese;;Japan;6.6;112
3103391;Ga;1979;1979;Animation*Comedy*Short;;;;Bulgarian;;Bulgaria;6.5;
3103392;GA;1984;1984;Animation*Short;;;;English;;USA;;
3103393;Ga;1998;1998;Drama;;;;Korean;;South Korea;3.2;
3103394;Ga goh yau chin yan;2002;2002;Comedy*Drama*Fantasy*Romance;;3015882;;Cantonese*Italian;Milan, Lombardia, Italy;Hong Kong;5.3;
3103395;Ga joi Heung Gong;1983;1983;Drama;;;;Cantonese*English*Mandarin;;Hong Kong;6.7;98
3103396;Ga Langs Start;2013;2013;Short;10;;;;Friesland, Netherlands;Netherlands;;
3103397;Ga li la jiao;1990;1990;Action*Comedy*Crime*Romance;;1921387;;Cantonese*English*Malay;;Hong Kong;6.6;
3103398;Ga yau hei si;1992;1992;Comedy*Drama*Romance;;5967096;;Cantonese;Hong Kong, China;Hong Kong;7.3;110
3103399;Ga yau hei si 2009;2009;2009;Comedy;487110;9382961;;Cantonese;;Hong Kong;4.9;
3103400;Ga'agua;2011;2011;Biography*Documentary*Family*Music;;;;Hebrew;;Israel;;
3103401;Ga'agua;2017;2017;Drama;;;;Hebrew;;Israel;;
3103402;Ga, Ga - Chwala bohaterom;1986;1986;Horror*Sci-Fi;;;;Polish;Hotel Bristol, Krakowskie Przedmiescie, Srdmiescie, Warsaw, Mazowieckie, Poland*Stadion X-lecia, Praga Poludnie, Warsaw, Mazowieckie, Poland*Warsaw, Mazowieckie, Poland;Poland;7.2;
3103403;Ga-bi;2012;2012;Drama;4020650;;;Korean*Russian;;South Korea;6.2;
3103404;Ga-byeo-un jam;2008;2008;Drama;;;;Korean;;South Korea;6.7;
3103405;Ga-eul-yeohaeng;1992;1992;Drama*Romance;;;;Korean;;South Korea;;
3103406;Ga-Ga;2003;2003;Comedy*Romance*Short;14167;;;English;Beverly Hills, California, USA;USA;7.6;
3103407;Ga-myeon;2007;2007;Crime*Drama*Mystery*Thriller;;;;Korean;Seoul, South Korea;South Korea;6.4;99
3103408;Ga-si;2011;2011;Drama;;;;Korean;;South Korea;6.4;
