ActorID;Name;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
613197;Will Eagley;True;;;;
1102989;Walter Kammerling;True;;;;
485675;Walter D'Errico;True;1968;Turin, Italy;;
1094891;Willy Manzi Kabera;True;;;;
1353997;William Mahone;True;;;;
274268;Wesley Brooks;True;;;;
733486;Wellington Friesen;True;;;;
536235;Wendy Storm Holmes;False;;;;
164338;William Becton;True;;;;
749024;Wally Galdieri;True;;;;
744219;Ward Melham Gabai;True;;;;
313045;Wendy Dindic;False;;;;
2052387;Witold Skaruch;True;1930;Ciechanw, Mazowieckie, Poland;2010;Konstancin-Jeziorna, Mazowieckie, Poland
617850;Wendy Keable;False;;;;
842497;Whiskey Monday;False;;;;
281446;Whitney (IV) Davis;False;;;;
1039844;Walter Jakobsson;True;1882;Helsinki, Finland;1957;Zrich, Switzerland
1298532;Weiwei Wang;False;;;;
2271220;Wilco van den Akker;True;;;;
68292;William Angiuli;True;;;;
1975080;Walter Schoeller;True;;;;
621563;Willie (I) Edwards;True;;;;
2211803;William Titus;True;;;;
2079429;William Solorzano;True;;;;
536825;Wesley Holt;False;;;;
857392;Wellyem Guerra;True;;;;
242922;Wendy Jane Cooke;False;;;;
275946;Willie Brown Jr.;True;;;;
997741;Wade Huie;True;;;;
2363002;Will (XI) West;True;;;;
1932654;William Salera;True;;;;
1136762;William (IV) Kerr;True;;;;
1921464;Wlodzimierz Saar;True;1930;Ldz, Ldzkie, Poland;1998;Ldz, Ldzkie, Poland
949146;Wolfgang (I) Heyer;True;;;;
638256;Woody Eney;True;1937;Canberra, Australia;;
830478;Whitney Mills;False;;;;
207492;Wassila Chaouki;False;;;;
718172;Will (IX) Fowler;True;;;;
1353608;Weihong Yu;False;;;;
2167917;Weimin (II) Tan;True;;;;
2224608;Walter Toscanini;True;;;;
1432700;William (V) McDonald;True;;;;
223091;Willi Bock;True;;;;
462063;William E. Cramer;True;;;;
2394662;Willie (III) Wilson;True;;;;
239179;Wouter (I) Bos;True;1963;Vlaardingen, Zuid-Holland, Netherlands;;
2240347;Wong Tsin-Sui;True;;;;
2078083;W.J. Solha;True;;;;
375085;Wei-Lin Chang;True;;;;
1328160;Walter Lundwall;True;;;;
2375577;Will (II) Wiesenfeld;True;;;;
272662;Willow Danger;False;;;;
545417;Will Deperi;True;;;;
1759691;Walter Portela;True;;;2015;Sao Paulo, Brazil
2338218;Winston Blake Ward;True;;;;
2394663;Willie (IV) Wilson;True;;;;
1304433;Will Loftis;True;;;;
139597;William (I) Barnes;True;;;;
829575;Wendy (V) Miller;False;;;;
1657547;William Otto;True;;;;
221491;William Bo;True;;;;
376970;Wes (I) Chapman;True;;;;
1296761;Wendy (II) Walsh;False;;;;
1281032;Willie (II) Lewis;True;;;;
267262;Wendy D'Olive;False;;;;
1788137;Wang Quanxi;True;;;;
2432343;Wang Yongming;True;;;;
121235;Will (V) Baker;True;;;;
1202743;William Vincent Kulak;True;1949;USA;;
1936027;Walter Salvador;True;;;;
794556;William (I) Gilmore;True;1880;Brooklyn, New York, USA;1957;San Diego, California, USA
230647;Will Bond;True;;;;
666479;Wes Farkel;True;;;;
1846773;Wolf-Dieter Richert;True;;;;
429335;Will (VI) Collins;True;;;;
400286;Wei Chu;True;;;;
1973695;William Schneider Jr.;True;;;;
1195171;Wim Krings;True;;;;
1099989;Wojciech Kalinowski;True;;;;
248272;Wilfred Bowman;True;;;;
214975;Wei-lan Chiang;False;;;;
998334;Warren E. Hull;True;;;;
332649;Waldo Cantu;True;;;;
919368;Wakaba Onoue;False;;;;
1330310;Wayne E. Lutton;True;;;;
1534870;Wayne (I) Morse;True;1900;Dane County, Wisconsin, USA;1974;Portland, Oregon, USA
1880337;Will (XII) Rogers;True;;;;
1864406;Wayne (IV) Roberts;True;;;;
656340;Waltraud Kramm;False;1931;Berlin, Germany;;
329783;Wilfredo Candebat;True;;;;
1854561;Werner Ripken;True;;;;
756191;Wafa Maki;False;;;;
943232;Waldo Hernandez;True;;;;
1306957;Wendy Weetal;False;;;;
858532;Whitney Moses;False;;;;
2400527;Werner Wittek;True;;;;
111910;Wieland Backes;True;1946;Feldbach, Styria, Austria;;
1796571;William Radzievic;True;;;;
939943;Wolfgang Herbinger;True;;;;
135095;Widad Bouhya;False;;;;
1130847;Wanda Siemaszko;False;1932;Hoszcza, Wolynskie, Poland [now Hoshcha, Rivne Oblast, Ukraine];;
1213294;Wendy (XIII) Taylor;False;;;;
699127;Wyatt Flanders;True;;;;
950910;Wade Hicks;True;;;;
64552;Willy Andresen;True;;;;
479598;Wes Currin;True;;;;
839857;William (XV) Green;True;;;;
1482885;Woody Milintachinda;True;;;;
287779;Waymond Bryant;True;;;;
1099083;Wish Schneither;False;;;;
911123;William (I) Hartnell;True;1908;St. Pancras, London, England, UK;1975;Marden, Kent, England, UK
429324;Wayne (I) Collins;True;1978;Inglewood, California, USA;;
2150394;Will (III) Sweeney;True;;;;
