ActorID;Name;IsMale;BirthYear;BirthLocation;DeathYear;DeathLocation
847158;Owen (III) Griffiths;True;;;;
1176342;Olivia (III) Stevens;False;;;;
800501;Olivia McGee-Smith;False;;;;
797221;Olivier (II) Girardot;True;;;;
408624;Ofri Fuchs;False;;;;
1015990;Outi Iljin;True;;;;
25987;Ozan Akgz;True;;;;
1399847;Oleg Marusin;True;;;;
1119749;Otoya Kawano;True;;;;
1619894;Oisin O' Connell;True;;;;
1638237;O. Olegov;True;;;;
241672;Omaris Contreras;False;;;;
947377;Oana Paveluc;False;;;;
185957;Orleo Berisha;True;;;;
1045178;Oscar Janiger;True;1918;New York City, New York, USA;2001;Torrance, California, USA
808162;Omar Golden;True;;;;
489262;Omar Dahi;True;;;;
568970;Otis Dixon;True;;;;
1587543;Olivier Netter;True;;;;
2011057;Omar (I) Shargawi;True;;;;
864057;Osvaldo Gurgel Armando;True;;;;
447761;Omna Goldstein;False;;;;
1105526;Olivia (IV) Scott;False;;;;
569968;Oliver Djurdjevic;True;;;;
1724113;Orlando Petriceanu;True;;;;
182074;Oliver Bentez;True;;;;
566747;Ole Dirdal;True;;;;
1502102;Obrad Mladjen;True;;;;
280499;Omari Brown;True;;;;
85503;Olaf Arndt;True;;;;
1177264;Oscar Kolombatavich;True;;;;
303688;Olivia Desilva;False;;;;
1959139;Olaf Savage;True;;;;
1906564;Ove Rud;True;1923;Copenhagen, Denmark;;
315720;Owen Caddell;True;;;;
1272412;Olga Velikanova;False;;;;
399979;Olivia (II) Francessca;False;;;;
2011847;Om (I) Sharma;True;;;;
769343;Ophlie Marie;False;;;;
1045886;Ondrej Janousek;True;;;;
323611;Olivia Doud;False;;;;
2318553;Ott Vmos;True;;;;
2211014;Once Tiros;True;;;;
61633;Ottis Anderson;True;1957;West Palm Beach, Florida, USA;;
380266;Olesya Fesenko;False;;;;
1494613;Oscar (VII) Miranda;True;;;;
1144806;Ok Kid;True;;;;
464874;Omarion Crenshaw;True;;;;
1091645;Olivier Jurion;True;;;;
1303170;Olivia Watry;False;;;;
1868015;Otis Robinson;True;;;;
535287;Orlean Holloway;False;;;;
1122494;Ophrah Shemesh;False;;;;
62294;Olga Babtchinskaia;False;;;;
1934082;Oriol Sallas;True;;;;
131339;Ou Borem;False;;;;
699357;Ohav Flantz;True;1969;Tel Aviv, Israel;;
2303790;Oscar (II) Villatoro;True;;;;
1953353;Omer Sarikaya;True;1969;Batman, Turkey;;
283132;Ofelia Dayrit;False;;;;
2043579;Ollie Simpson;True;;;;
1211495;Otto Kylml;True;;;;
1687992;Odio Pars;True;;;;
100948;Olivier Aulnette;True;;;;
1366340;Olga Zykova;False;;;;
1643134;Ole Ryhl Olsson;True;1964;Virum, Denmark;;
1375995;Omar (I) Marchant;True;;;;
182417;Oliver Berben;True;1971;Munich, Germany;;
1557486;Ozan Musluoglu;True;;;;
31152;Octavio Alberola;True;;;;
2050336;Ouarda Sissani;True;;;;
1260130;Olufemi Lee-Johnson;True;;;;
1116974;O. Shakhova;False;;;;
1352434;Odessa Young;False;;;;
55212;Oren Amit;True;;;;
1706448;Olli (II) Pellikka;True;;;;
270393;Ory Brochet;True;;;;
942951;Omar (VI) Hernandez;True;;;;
716054;Olga Lindgreen;False;;;;
1944249;Odd Sandns;True;;;;
350769;Olivia (I) Ellis;False;;;;
931016;Otto Helberg;True;;;;
1778319;Oscar Prybil;True;;;;
1680019;Orlando Paredes;True;;;;
1005898;Otilia Ramos;False;;;;
92794;Omry Ashin;True;;;;
920868;Oriana (II);False;;;;
2542;Omar (II) Abbas;True;;;;
1136662;Owen S. Kerr;True;;;;
74439;Orlando Apa;True;;;;
1701073;Oscar Pearl;True;;;;
103362;Ouida Bergre;False;1886;Madrid, Spain;1974;New York City, New York, USA
1920720;Ola Ryseland;True;;;;
188856;Odette Caron;False;;;;
2398865;Olli Wisdom;True;;;;
630543;Oussama Elkaichouri;True;;;;
813781;Oscar (III) Gonzales;True;;;;
1640690;Olivier (I);True;;;;
557629;Olaiya Igwe;False;;;;
432816;Oscar Comtet;True;;;;
2087941;Odoardo Spadaro;True;1895;Florence, Tuscany, Italy;1965;Florence, Tuscany, Italy
356282;Octavio Castello;True;;;;
324607;Odile Cameron;True;;;;
6326;Oleta Adams;False;1953;Seattle, Washington, USA;;
1311976;Oscar (X) Lopez;True;;;;
994577;Olivier Huebler;True;;;;
1023604;Olivia Reyes;False;;;;
284794;Oriane Brun-Moschetti;True;;;;
1814771;Olaf Rauschenbach;True;;;;
467561;Olly Croft;True;;;;
1007952;Owen Hyland;True;;;;
